MRG8_VEC_OUTER_TP, 68, 2000000, 11099, 0.180197
MKL_ACCURATE_TP, 68, 2000000, 6587.57, 0.303602
MKL_FAST_TP, 68, 2000000, 7112.61, 0.281191
MRG8_SEQ1_TP, 132, 2000000, 2639.25, 0.75779
MRG8_SEQ2_TP, 132, 2000000, 3530.56, 0.566483
MRG8_VEC_INNER_TP, 132, 2000000, 6777.03, 0.295115
MRG8_VEC_OUTER_TP, 132, 2000000, 14611.8, 0.136876
MKL_ACCURATE_TP, 132, 2000000, 6807.28, 0.293803
MKL_FAST_TP, 132, 2000000, 7105.38, 0.281477
MRG8_SEQ1_TP, 204, 2000000, 2486.62, 0.804305
MRG8_SEQ2_TP, 204, 2000000, 3158.48, 0.633216
MRG8_VEC_INNER_TP, 204, 2000000, 6527.08, 0.306416
MRG8_VEC_OUTER_TP, 204, 2000000, 13243.8, 0.151014
MKL_ACCURATE_TP, 204, 2000000, 6455.75, 0.309801
MKL_FAST_TP, 204, 2000000, 6777.03, 0.295115
MRG8_SEQ1_TP, 272, 2000000, 2753.61, 0.726318
MRG8_SEQ2_TP, 272, 2000000, 3160.62, 0.632787
MRG8_VEC_INNER_TP, 272, 2000000, 5468.81, 0.36571
MRG8_VEC_OUTER_TP, 272, 2000000, 13368.3, 0.149608
MKL_ACCURATE_TP, 272, 2000000, 6273.26, 0.318813
MKL_FAST_TP, 272, 2000000, 6468.2, 0.309205
MRG8_SEQ1_TP, 68, 3000000, 1949.06, 1.53921
MRG8_SEQ2_TP, 68, 3000000, 3135.07, 0.956917
MRG8_VEC_INNER_TP, 68, 3000000, 5804.73, 0.51682
MRG8_VEC_OUTER_TP, 68, 3000000, 10073.6, 0.297809
MKL_ACCURATE_TP, 68, 3000000, 6955.73, 0.431299
MKL_FAST_TP, 68, 3000000, 7436.71, 0.403404
MRG8_SEQ1_TP, 132, 3000000, 2742.69, 1.09382
MRG8_SEQ2_TP, 132, 3000000, 3620.98, 0.828505
MRG8_VEC_INNER_TP, 132, 3000000, 7007.64, 0.428104
MRG8_VEC_OUTER_TP, 132, 3000000, 16263.3, 0.184464
MKL_ACCURATE_TP, 132, 3000000, 7313.1, 0.410223
MKL_FAST_TP, 132, 3000000, 7974.47, 0.376201
MRG8_SEQ1_TP, 204, 3000000, 2464.68, 1.2172
MRG8_SEQ2_TP, 204, 3000000, 3478.15, 0.862527
MRG8_VEC_INNER_TP, 204, 3000000, 7066.67, 0.424528
MRG8_VEC_OUTER_TP, 204, 3000000, 15067.6, 0.199103
MKL_ACCURATE_TP, 204, 3000000, 7406.94, 0.405025
MKL_FAST_TP, 204, 3000000, 7761.96, 0.3865
MRG8_SEQ1_TP, 272, 3000000, 2732.74, 1.0978
MRG8_SEQ2_TP, 272, 3000000, 3547.48, 0.845671
MRG8_VEC_INNER_TP, 272, 3000000, 7502.33, 0.399876
MRG8_VEC_OUTER_TP, 272, 3000000, 15571, 0.192666
MKL_ACCURATE_TP, 272, 3000000, 7105.78, 0.422192
MKL_FAST_TP, 272, 3000000, 7416.55, 0.404501
MRG8_SEQ1_TP, 68, 4000000, 1844.97, 2.16806
MRG8_SEQ2_TP, 68, 4000000, 2755.33, 1.45173
MRG8_VEC_INNER_TP, 68, 4000000, 5679.3, 0.704312
MRG8_VEC_OUTER_TP, 68, 4000000, 11427.8, 0.350022
MKL_ACCURATE_TP, 68, 4000000, 6863.25, 0.582814
MKL_FAST_TP, 68, 4000000, 7465.5, 0.535798
MRG8_SEQ1_TP, 132, 4000000, 2786.45, 1.43552
MRG8_SEQ2_TP, 132, 4000000, 3633.79, 1.10078
MRG8_VEC_INNER_TP, 132, 4000000, 7096.96, 0.563622
MRG8_VEC_OUTER_TP, 132, 4000000, 16272.8, 0.24581
MKL_ACCURATE_TP, 132, 4000000, 7650.7, 0.522828
MKL_FAST_TP, 132, 4000000, 8124.56, 0.492334
MRG8_SEQ1_TP, 204, 4000000, 2576.51, 1.55249
MRG8_SEQ2_TP, 204, 4000000, 3301.76, 1.21148
MRG8_VEC_INNER_TP, 204, 4000000, 7222.84, 0.553799
MRG8_VEC_OUTER_TP, 204, 4000000, 15920.7, 0.251245
MKL_ACCURATE_TP, 204, 4000000, 7629.48, 0.524282
MKL_FAST_TP, 204, 4000000, 8083.46, 0.494838
MRG8_SEQ1_TP, 272, 4000000, 2785.8, 1.43585
MRG8_SEQ2_TP, 272, 4000000, 3553.37, 1.12569
MRG8_VEC_INNER_TP, 272, 4000000, 6661.86, 0.600433
MRG8_VEC_OUTER_TP, 272, 4000000, 15884.5, 0.251818
MKL_ACCURATE_TP, 272, 4000000, 7382.71, 0.541806
MKL_FAST_TP, 272, 4000000, 7957.7, 0.502658
MRG8_SEQ1, 1, 1000000, 41.3151 * 10^6, 24.2043
MRG8_SEQ2, 1, 1000000, 47.5179 * 10^6, 21.0447
MRG8_VEC_INNER, 1, 1000000, 89.6343 * 10^6, 11.1564
MRG8_VEC_OUTER, 1, 1000000, 178.495 * 10^6, 5.60241
MKL_ACCURATE, 1, 1000000, 130.402 * 10^6, 7.66861
MKL_FAST, 1, 1000000, 154.097 * 10^6, 6.48942
MRG8_SEQ1, 1, 2000000, 41.4239 * 10^6, 48.2813
MRG8_SEQ2, 1, 2000000, 47.5184 * 10^6, 42.089
MRG8_VEC_INNER, 1, 2000000, 89.7198 * 10^6, 22.2916
MRG8_VEC_OUTER, 1, 2000000, 178.379 * 10^6, 11.2121
MKL_ACCURATE, 1, 2000000, 131.556 * 10^6, 15.2026
MKL_FAST, 1, 2000000, 154.309 * 10^6, 12.961
MRG8_SEQ1, 1, 3000000, 41.4414 * 10^6, 72.3914
MRG8_SEQ2, 1, 3000000, 47.528 * 10^6, 63.1207
MRG8_VEC_INNER, 1, 3000000, 89.6975 * 10^6, 33.4458
MRG8_VEC_OUTER, 1, 3000000, 178.856 * 10^6, 16.7732
MKL_ACCURATE, 1, 3000000, 131.587 * 10^6, 22.7987
MKL_FAST, 1, 3000000, 154.616 * 10^6, 19.4029
MRG8_SEQ1, 1, 4000000, 41.4286 * 10^6, 96.5517
MRG8_SEQ2, 1, 4000000, 47.5257 * 10^6, 84.1649
MRG8_VEC_INNER, 1, 4000000, 89.7682 * 10^6, 44.5592
MRG8_VEC_OUTER, 1, 4000000, 178.352 * 10^6, 22.4276
MKL_ACCURATE, 1, 4000000, 131.339 * 10^6, 30.4555
MKL_FAST, 1, 4000000, 154.575 * 10^6, 25.8774
MRG8_SEQ1_TP, 68, 1000000, 2496.31, 0.400591
MRG8_SEQ2_TP, 68, 1000000, 2583.18, 0.38712
MRG8_VEC_INNER_TP, 68, 1000000, 5155.24, 0.193977
MRG8_VEC_OUTER_TP, 68, 1000000, 9852.72, 0.101495
MKL_ACCURATE_TP, 68, 1000000, 5760.62, 0.173593
MKL_FAST_TP, 68, 1000000, 6219.31, 0.160789
MRG8_SEQ1_TP, 132, 1000000, 2503.76, 0.399399
MRG8_SEQ2_TP, 132, 1000000, 3279.11, 0.304961
MRG8_VEC_INNER_TP, 132, 1000000, 5879.32, 0.170088
MRG8_VEC_OUTER_TP, 132, 1000000, 11299.3, 0.088501
MKL_ACCURATE_TP, 132, 1000000, 5307.23, 0.188422
MKL_FAST_TP, 132, 1000000, 5509.4, 0.181508
MRG8_SEQ1_TP, 204, 1000000, 2334.84, 0.428295
MRG8_SEQ2_TP, 204, 1000000, 2994.01, 0.334001
MRG8_VEC_INNER_TP, 204, 1000000, 5537.03, 0.180602
MRG8_VEC_OUTER_TP, 204, 1000000, 9878.25, 0.101233
MKL_ACCURATE_TP, 204, 1000000, 4819.38, 0.207496
MKL_FAST_TP, 204, 1000000, 5019.51, 0.199223
MRG8_SEQ1_TP, 272, 1000000, 2539.23, 0.39382
MRG8_SEQ2_TP, 272, 1000000, 3059.97, 0.3268
MRG8_VEC_INNER_TP, 272, 1000000, 5762.99, 0.173521
MRG8_VEC_OUTER_TP, 272, 1000000, 9033.61, 0.110698
MKL_ACCURATE_TP, 272, 1000000, 4171.36, 0.23973
MKL_FAST_TP, 272, 1000000, 4518.75, 0.2213
MRG8_SEQ1_TP, 68, 2000000, 2724.28, 0.734138
MRG8_SEQ2_TP, 68, 2000000, 3082.57, 0.648808
MRG8_VEC_INNER_TP, 68, 2000000, 4470.11, 0.447416
MRG8_VEC_OUTER_TP, 68, 2000000, 11049.3, 0.181007
MKL_ACCURATE_TP, 68, 2000000, 6565.91, 0.304604
MKL_FAST_TP, 68, 2000000, 7057.55, 0.283384
MRG8_SEQ1_TP, 132, 2000000, 2628.17, 0.760984
MRG8_SEQ2_TP, 132, 2000000, 3512.38, 0.569415
MRG8_VEC_INNER_TP, 132, 2000000, 6662.38, 0.300193
MRG8_VEC_OUTER_TP, 132, 2000000, 14410.9, 0.138783
MKL_ACCURATE_TP, 132, 2000000, 6806.17, 0.293851
MKL_FAST_TP, 132, 2000000, 7076.61, 0.282621
MRG8_SEQ1_TP, 204, 2000000, 2446.73, 0.817418
MRG8_SEQ2_TP, 204, 2000000, 3355.58, 0.596023
MRG8_VEC_INNER_TP, 204, 2000000, 6626.6, 0.301814
MRG8_VEC_OUTER_TP, 204, 2000000, 13294.1, 0.150442
MKL_ACCURATE_TP, 204, 2000000, 6436.93, 0.310707
MKL_FAST_TP, 204, 2000000, 6686.81, 0.299096
MRG8_SEQ1_TP, 272, 2000000, 2731.11, 0.732303
MRG8_SEQ2_TP, 272, 2000000, 3415.42, 0.58558
MRG8_VEC_INNER_TP, 272, 2000000, 7090.36, 0.282073
MRG8_VEC_OUTER_TP, 272, 2000000, 13797.1, 0.144958
MKL_ACCURATE_TP, 272, 2000000, 6095.49, 0.328112
MKL_FAST_TP, 272, 2000000, 6424.61, 0.311303
MRG8_SEQ1_TP, 68, 3000000, 1854.77, 1.61746
MRG8_SEQ2_TP, 68, 3000000, 2757.29, 1.08802
MRG8_VEC_INNER_TP, 68, 3000000, 5192.26, 0.577784
MRG8_VEC_OUTER_TP, 68, 3000000, 11347.2, 0.264382
MKL_ACCURATE_TP, 68, 3000000, 6840.77, 0.438547
MKL_FAST_TP, 68, 3000000, 7403.45, 0.405216
MRG8_SEQ1_TP, 132, 3000000, 2792.05, 1.07448
MRG8_SEQ2_TP, 132, 3000000, 3584.67, 0.836897
MRG8_VEC_INNER_TP, 132, 3000000, 7000.62, 0.428534
MRG8_VEC_OUTER_TP, 132, 3000000, 15865.5, 0.18909
MKL_ACCURATE_TP, 132, 3000000, 7555.49, 0.397062
MKL_FAST_TP, 132, 3000000, 7992.2, 0.375366
MRG8_SEQ1_TP, 204, 3000000, 2496.51, 1.20168
MRG8_SEQ2_TP, 204, 3000000, 3318.89, 0.903916
MRG8_VEC_INNER_TP, 204, 3000000, 7062.31, 0.42479
MRG8_VEC_OUTER_TP, 204, 3000000, 15422.1, 0.194526
MKL_ACCURATE_TP, 204, 3000000, 7381.74, 0.406408
MKL_FAST_TP, 204, 3000000, 7775.39, 0.385833
MRG8_SEQ1_TP, 272, 3000000, 2690.5, 1.11504
MRG8_SEQ2_TP, 272, 3000000, 3479.31, 0.862241
MRG8_VEC_INNER_TP, 272, 3000000, 7484.04, 0.400853
MRG8_VEC_OUTER_TP, 272, 3000000, 14401.9, 0.208306
MKL_ACCURATE_TP, 272, 3000000, 7090.56, 0.423098
MKL_FAST_TP, 272, 3000000, 7389.54, 0.405979
MRG8_SEQ1_TP, 68, 4000000, 1739.09, 2.30005
MRG8_SEQ2_TP, 68, 4000000, 2660.43, 1.50352
MRG8_VEC_INNER_TP, 68, 4000000, 5165.88, 0.774312
MRG8_VEC_OUTER_TP, 68, 4000000, 10424.5, 0.383711
MKL_ACCURATE_TP, 68, 4000000, 6668.74, 0.599813
MKL_FAST_TP, 68, 4000000, 7447.6, 0.537086
MRG8_SEQ1_TP, 132, 4000000, 2800.82, 1.42815
MRG8_SEQ2_TP, 132, 4000000, 3630.72, 1.10171
MRG8_VEC_INNER_TP, 132, 4000000, 6971.05, 0.573802
MRG8_VEC_OUTER_TP, 132, 4000000, 16010.3, 0.249839
MKL_ACCURATE_TP, 132, 4000000, 7609.75, 0.525641
MKL_FAST_TP, 132, 4000000, 8139.93, 0.491405
MRG8_SEQ1_TP, 204, 4000000, 2536.43, 1.57702
MRG8_SEQ2_TP, 204, 4000000, 3375.83, 1.18489
MRG8_VEC_INNER_TP, 204, 4000000, 7182.33, 0.556922
MRG8_VEC_OUTER_TP, 204, 4000000, 16255.4, 0.246072
MKL_ACCURATE_TP, 204, 4000000, 7520.04, 0.531912
MKL_FAST_TP, 204, 4000000, 8102.59, 0.49367
MRG8_SEQ1_TP, 272, 4000000, 2553.77, 1.56631
MRG8_SEQ2_TP, 272, 4000000, 3546.68, 1.12782
MRG8_VEC_INNER_TP, 272, 4000000, 7545.75, 0.5301
MRG8_VEC_OUTER_TP, 272, 4000000, 15684, 0.255036
MKL_ACCURATE_TP, 272, 4000000, 7374.6, 0.542402
MKL_FAST_TP, 272, 4000000, 7976.24, 0.50149
MRG8_SEQ1, 1, 1000000, 41.4005 * 10^6, 24.1543
MRG8_SEQ2, 1, 1000000, 47.5321 * 10^6, 21.0384
MRG8_VEC_INNER, 1, 1000000, 89.6868 * 10^6, 11.1499
MRG8_VEC_OUTER, 1, 1000000, 177.432 * 10^6, 5.63595
MKL_ACCURATE, 1, 1000000, 130.986 * 10^6, 7.63438
MKL_FAST, 1, 1000000, 154.054 * 10^6, 6.49123
MRG8_SEQ1, 1, 2000000, 41.4308 * 10^6, 48.2732
MRG8_SEQ2, 1, 2000000, 47.4403 * 10^6, 42.1583
MRG8_VEC_INNER, 1, 2000000, 89.6391 * 10^6, 22.3117
MRG8_VEC_OUTER, 1, 2000000, 178.672 * 10^6, 11.1937
MKL_ACCURATE, 1, 2000000, 131.637 * 10^6, 15.1933
MKL_FAST, 1, 2000000, 154.202 * 10^6, 12.97
MRG8_SEQ1, 1, 3000000, 41.4062 * 10^6, 72.4528
MRG8_SEQ2, 1, 3000000, 47.5305 * 10^6, 63.1174
MRG8_VEC_INNER, 1, 3000000, 89.5721 * 10^6, 33.4926
MRG8_VEC_OUTER, 1, 3000000, 178.723 * 10^6, 16.7858
MKL_ACCURATE, 1, 3000000, 131.382 * 10^6, 22.8341
MKL_FAST, 1, 3000000, 154.566 * 10^6, 19.4092
MRG8_SEQ1, 1, 4000000, 41.4696 * 10^6, 96.4563
MRG8_SEQ2, 1, 4000000, 47.5116 * 10^6, 84.19
MRG8_VEC_INNER, 1, 4000000, 89.7756 * 10^6, 44.5555
MRG8_VEC_OUTER, 1, 4000000, 178.884 * 10^6, 22.3608
MKL_ACCURATE, 1, 4000000, 131.498 * 10^6, 30.4187
MKL_FAST, 1, 4000000, 154.49 * 10^6, 25.8917
MRG8_SEQ1_TP, 68, 1000000, 2298.25, 0.435114
MRG8_SEQ2_TP, 68, 1000000, 2567.99, 0.389409
MRG8_VEC_INNER_TP, 68, 1000000, 4466.78, 0.223875
MRG8_VEC_OUTER_TP, 68, 1000000, 9700.06, 0.103092
MKL_ACCURATE_TP, 68, 1000000, 5786.04, 0.17283
MKL_FAST_TP, 68, 1000000, 6195.43, 0.161409
MRG8_SEQ1_TP, 132, 1000000, 2509.01, 0.398564
MRG8_SEQ2_TP, 132, 1000000, 3262.53, 0.306511
MRG8_VEC_INNER_TP, 132, 1000000, 5757.45, 0.173688
MRG8_VEC_OUTER_TP, 132, 1000000, 11272, 0.0887156
MKL_ACCURATE_TP, 132, 1000000, 5068.03, 0.197315
MKL_FAST_TP, 132, 1000000, 5530.46, 0.180817
MRG8_SEQ1_TP, 204, 1000000, 2310.66, 0.432777
MRG8_SEQ2_TP, 204, 1000000, 2952.49, 0.338697
MRG8_VEC_INNER_TP, 204, 1000000, 5636.75, 0.177407
MRG8_VEC_OUTER_TP, 204, 1000000, 9866.63, 0.101352
MKL_ACCURATE_TP, 204, 1000000, 4746.3, 0.21069
